date,ward,day_of_week,is_weekend,month,fill_level,capacity_kg,previous_day_kg,avg_3_day_kg,avg_7_day_kg,waste_generated_kg
2025-03-21,Ward 54,4,0,3,82.67,140.0,127.35,122.2,126.82,131.89
2025-03-22,Ward 54,5,1,3,79.07,140.0,131.89,126.54,127.65,148.34
2025-03-23,Ward 54,6,1,3,93.22,140.0,148.34,135.86,130.77,143.91
2025-03-24,Ward 54,0,0,3,80.77,140.0,143.91,141.38,131.64,123.56
2025-03-25,Ward 54,1,0,3,85.56,140.0,123.56,138.6,130.61,117.64
2025-03-26,Ward 54,2,0,3,67.05,140.0,117.64,128.37,130.44,119.48
2025-03-27,Ward 54,3,0,3,74.75,140.0,119.48,120.23,130.31,127.44
2025-03-28,Ward 54,4,0,3,80.73,140.0,127.44,121.52,130.32,129.84
2025-03-29,Ward 54,5,1,3,88.18,140.0,129.84,125.59,130.03,131.08
2025-03-30,Ward 54,6,1,3,77.89,140.0,131.08,129.45,127.56,129.92
2025-03-31,Ward 54,0,0,3,86.46,140.0,129.92,130.28,125.57,115.62
2025-04-01,Ward 54,1,0,4,67.34,140.0,115.62,125.54,124.43,114.7
2025-04-02,Ward 54,2,0,4,72.24,140.0,114.7,120.08,124.01,109.71
2025-04-03,Ward 54,3,0,4,63.65,140.0,109.71,113.34,122.62,108.83
2025-04-04,Ward 54,4,0,4,72.49,140.0,108.83,111.08,119.96,125.01
2025-04-05,Ward 54,5,1,4,76.18,140.0,125.01,114.52,119.27,141.44
2025-04-06,Ward 54,6,1,4,84.25,140.0,141.44,125.09,120.75,130.49
2025-04-07,Ward 54,0,0,4,90.27,140.0,130.49,132.31,120.83,124.87
2025-04-08,Ward 54,1,0,4,77.22,140.0,124.87,132.27,122.15,113.06
2025-04-09,Ward 54,2,0,4,81.26,140.0,113.06,122.81,121.92,121.16
2025-04-10,Ward 54,3,0,4,74.17,140.0,121.16,119.7,123.55,118.18
2025-04-11,Ward 54,4,0,4,77.32,140.0,118.18,117.47,124.89,118.09
2025-04-12,Ward 54,5,1,4,76.55,140.0,118.09,119.14,123.9,129.72
2025-04-13,Ward 54,6,1,4,87.93,140.0,129.72,122.0,122.22,138.32
2025-04-14,Ward 54,0,0,4,84.57,140.0,138.32,128.71,123.34,124.47
2025-04-15,Ward 54,1,0,4,83.11,140.0,124.47,130.84,123.29,111.14
2025-04-16,Ward 54,2,0,4,76.54,140.0,111.14,124.64,123.01,110.46
2025-04-17,Ward 54,3,0,4,68.44,140.0,110.46,115.36,121.48,107.6
2025-04-18,Ward 54,4,0,4,79.19,140.0,107.6,109.73,119.97,118.64
2025-04-19,Ward 54,5,1,4,85.28,140.0,118.64,112.23,120.05,127.18
2025-04-20,Ward 54,6,1,4,82.5,140.0,127.18,117.81,119.69,143.11
2025-04-21,Ward 54,0,0,4,83.16,140.0,143.11,129.64,120.37,115.08
2025-04-22,Ward 54,1,0,4,81.86,140.0,115.08,128.46,119.03,105.26
2025-04-23,Ward 54,2,0,4,70.77,140.0,105.26,121.15,118.19,103.53
2025-04-24,Ward 54,3,0,4,71.41,140.0,103.53,107.96,117.2,104.62
2025-04-25,Ward 54,4,0,4,69.67,140.0,104.62,104.47,116.77,119.03
2025-04-26,Ward 54,5,1,4,72.22,140.0,119.03,109.06,116.83,123.47
2025-04-27,Ward 54,6,1,4,77.59,140.0,123.47,115.71,116.3,117.26
2025-04-28,Ward 54,0,0,4,74.33,140.0,117.26,119.92,112.61,115.28
2025-04-29,Ward 54,1,0,4,73.53,140.0,115.28,118.67,112.64,106.07
2025-04-30,Ward 54,2,0,4,71.15,140.0,106.07,112.87,112.75,102.14
2025-05-01,Ward 54,3,0,5,72.88,140.0,102.14,107.83,112.55,117.45
2025-05-02,Ward 54,4,0,5,74.21,140.0,117.45,108.55,114.39,123.48
2025-05-03,Ward 54,5,1,5,78.13,140.0,123.48,114.36,115.02,131.43
2025-05-04,Ward 54,6,1,5,90.85,140.0,131.43,124.12,116.16,132.94
2025-05-05,Ward 54,0,0,5,74.86,140.0,132.94,129.28,118.4,123.14
2025-05-06,Ward 54,1,0,5,85.34,140.0,123.14,129.17,119.52,111.2
2025-05-07,Ward 54,2,0,5,78.61,140.0,111.2,122.43,120.25,105.29
2025-05-08,Ward 54,3,0,5,63.46,140.0,105.29,113.21,120.7,110.05
2025-05-09,Ward 54,4,0,5,64.31,140.0,110.05,108.85,119.65,115.29
2025-05-10,Ward 54,5,1,5,81.96,140.0,115.29,110.21,118.48,115.3
2025-05-11,Ward 54,6,1,5,69.13,140.0,115.3,113.55,116.17,114.32
2025-05-12,Ward 54,0,0,5,74.76,140.0,114.32,114.97,113.51,110.26
2025-05-13,Ward 54,1,0,5,80.19,140.0,110.26,113.29,111.67,111.13
2025-05-14,Ward 54,2,0,5,76.07,140.0,111.13,111.9,111.66,107.9
2025-05-15,Ward 54,3,0,5,74.06,140.0,107.9,109.76,112.04,104.38
2025-05-16,Ward 54,4,0,5,74.75,140.0,104.38,107.8,111.23,107.5
2025-05-17,Ward 54,5,1,5,76.09,140.0,107.5,106.59,110.11,128.29
2025-05-18,Ward 54,6,1,5,82.62,140.0,128.29,113.39,111.97,124.46
2025-05-19,Ward 54,0,0,5,81.79,140.0,124.46,120.08,113.42,98.99
2025-05-20,Ward 54,1,0,5,69.47,140.0,98.99,117.25,111.81,98.47
2025-05-21,Ward 54,2,0,5,67.47,140.0,98.47,107.31,110.0,104.53
2025-05-22,Ward 54,3,0,5,70.16,140.0,104.53,100.66,109.52,99.75
2025-05-23,Ward 54,4,0,5,67.61,140.0,99.75,100.92,108.86,110.73
2025-05-24,Ward 54,5,1,5,73.99,140.0,110.73,105.0,109.32,121.97
2025-05-25,Ward 54,6,1,5,83.83,140.0,121.97,110.82,108.41,115.52
2025-05-26,Ward 54,0,0,5,76.51,140.0,115.52,116.07,107.14,118.17
2025-05-27,Ward 54,1,0,5,68.19,140.0,118.17,118.55,109.88,105.54
2025-05-28,Ward 54,2,0,5,68.07,140.0,105.54,113.08,110.89,99.82
2025-05-29,Ward 54,3,0,5,63.82,140.0,99.82,107.84,110.21,102.18
2025-05-30,Ward 54,4,0,5,78.65,140.0,102.18,102.51,110.56,104.42
2025-05-31,Ward 54,5,1,5,64.63,140.0,104.42,102.14,109.66,108.74
2025-06-01,Ward 54,6,1,6,81.12,140.0,108.74,105.11,107.77,113.17
2025-06-02,Ward 54,0,0,6,74.42,140.0,113.17,108.78,107.43,105.94
2025-06-03,Ward 54,1,0,6,66.46,140.0,105.94,109.28,105.69,96.89
2025-06-04,Ward 54,2,0,6,79.28,140.0,96.89,105.33,104.45,106.94
2025-06-05,Ward 54,3,0,6,67.39,140.0,106.94,103.26,105.47,108.33
2025-06-06,Ward 54,4,0,6,68.14,140.0,108.33,104.05,106.35,100.35
2025-06-07,Ward 54,5,1,6,73.69,140.0,100.35,105.21,105.77,121.71
2025-06-08,Ward 54,6,1,6,83.74,140.0,121.71,110.13,107.62,116.94
2025-06-09,Ward 54,0,0,6,75.46,140.0,116.94,113.0,108.16,113.35
2025-06-10,Ward 54,1,0,6,76.58,140.0,113.35,117.33,109.22,99.39
2025-06-11,Ward 54,2,0,6,60.05,140.0,99.39,109.89,109.57,97.13
2025-06-12,Ward 54,3,0,6,72.49,140.0,97.13,103.29,108.17,93.84
2025-06-13,Ward 54,4,0,6,68.76,140.0,93.84,96.79,106.1,106.87
2025-06-14,Ward 54,5,1,6,75.37,140.0,106.87,99.28,107.03,121.57
2025-06-15,Ward 54,6,1,6,74.97,140.0,121.57,107.43,107.01,107.56
2025-06-16,Ward 54,0,0,6,69.27,140.0,107.56,112.0,105.67,108.53
2025-06-17,Ward 54,1,0,6,69.68,140.0,108.53,112.55,104.98,93.16
2025-06-18,Ward 54,2,0,6,56.15,140.0,93.16,103.08,104.09,102.27
2025-06-19,Ward 54,3,0,6,73.61,140.0,102.27,101.32,104.83,105.95
2025-06-20,Ward 54,4,0,6,76.03,140.0,105.95,100.46,106.56,112.51
2025-06-21,Ward 54,5,1,6,73.02,140.0,112.51,106.91,107.36,115.89
2025-06-22,Ward 54,6,1,6,73.67,140.0,115.89,111.45,106.55,129.66
2025-06-23,Ward 54,0,0,6,84.98,140.0,129.66,119.35,109.71,109.78
2025-06-24,Ward 54,1,0,6,75.3,140.0,109.78,118.44,109.89,92.04
2025-06-25,Ward 54,2,0,6,72.26,140.0,92.04,110.49,109.73,89.31
2025-06-26,Ward 54,3,0,6,65.97,140.0,89.31,97.04,107.88,101.39
2025-06-27,Ward 54,4,0,6,71.0,140.0,101.39,94.25,107.23,106.22
2025-06-28,Ward 54,5,1,6,71.37,140.0,106.22,98.97,106.33,112.75
2025-06-29,Ward 54,6,1,6,71.46,140.0,112.75,106.79,105.88,108.45
2025-06-30,Ward 54,0,0,6,79.75,140.0,108.45,109.14,102.85,101.53
2025-07-01,Ward 54,1,0,7,65.21,140.0,101.53,107.58,101.67,88.28
2025-07-02,Ward 54,2,0,7,68.49,140.0,88.28,99.42,101.13,93.0
2025-07-03,Ward 54,3,0,7,67.98,140.0,93.0,94.27,101.66,92.89
2025-07-04,Ward 54,4,0,7,67.99,140.0,92.89,91.39,100.45,96.18
2025-07-05,Ward 54,5,1,7,65.36,140.0,96.18,94.02,99.01,112.25
2025-07-06,Ward 54,6,1,7,78.49,140.0,112.25,100.44,98.94,103.82
2025-07-07,Ward 54,0,0,7,65.92,140.0,103.82,104.08,98.28,97.39
2025-07-08,Ward 54,1,0,7,75.85,140.0,97.39,104.49,97.69,78.12
2025-07-09,Ward 54,2,0,7,59.66,140.0,78.12,93.11,96.24,73.96
2025-07-10,Ward 54,3,0,7,53.17,140.0,73.96,83.16,93.52,81.08
2025-07-11,Ward 54,4,0,7,57.54,140.0,81.08,77.72,91.83,88.75
2025-07-12,Ward 54,5,1,7,63.24,140.0,88.75,81.26,90.77,97.89
2025-07-13,Ward 54,6,1,7,60.14,140.0,97.89,89.24,88.72,104.07
2025-07-14,Ward 54,0,0,7,74.08,140.0,104.07,96.9,88.75,100.4
2025-07-15,Ward 54,1,0,7,60.91,140.0,100.4,100.79,89.18,87.9
2025-07-16,Ward 54,2,0,7,66.19,140.0,87.9,97.46,90.58,78.33
2025-07-17,Ward 54,3,0,7,58.41,140.0,78.33,88.88,91.2,83.31
2025-07-18,Ward 54,4,0,7,69.89,140.0,83.31,83.18,91.52,104.78
2025-07-19,Ward 54,5,1,7,62.33,140.0,104.78,88.81,93.81,120.83
2025-07-20,Ward 54,6,1,7,73.52,140.0,120.83,102.97,97.09,115.26
2025-07-21,Ward 54,0,0,7,80.37,140.0,115.26,113.62,98.69,94.49
2025-07-22,Ward 54,1,0,7,68.34,140.0,94.49,110.19,97.84,84.58
2025-07-23,Ward 54,2,0,7,64.04,140.0,84.58,98.11,97.37,84.3
2025-07-24,Ward 54,3,0,7,67.12,140.0,84.3,87.79,98.22,87.67
2025-07-25,Ward 54,4,0,7,61.86,140.0,87.67,85.52,98.84,100.17
2025-07-26,Ward 54,5,1,7,71.41,140.0,100.17,90.71,98.19,109.44
2025-07-27,Ward 54,6,1,7,69.49,140.0,109.44,99.09,96.56,97.35
2025-07-28,Ward 54,0,0,7,64.36,140.0,97.35,102.32,94.0,86.41
2025-07-29,Ward 54,1,0,7,66.05,140.0,86.41,97.73,92.85,86.07
2025-07-30,Ward 54,2,0,7,61.19,140.0,86.07,89.94,93.06,89.88
2025-07-31,Ward 54,3,0,7,70.57,140.0,89.88,87.45,93.86,89.37
2025-08-01,Ward 54,4,0,8,59.38,140.0,89.37,88.44,94.1,101.5
2025-08-02,Ward 54,5,1,8,68.82,140.0,101.5,93.58,94.29,104.25
2025-08-03,Ward 54,6,1,8,68.7,140.0,104.25,98.37,93.55,94.84
2025-08-04,Ward 54,0,0,8,58.69,140.0,94.84,100.2,93.19,91.08
2025-08-05,Ward 54,1,0,8,60.37,140.0,91.08,96.72,93.86,98.51
2025-08-06,Ward 54,2,0,8,62.31,140.0,98.51,94.81,95.63,77.61
2025-08-07,Ward 54,3,0,8,60.58,140.0,77.61,89.07,93.88,90.37
2025-08-08,Ward 54,4,0,8,64.28,140.0,90.37,88.83,94.02,95.49
2025-08-09,Ward 54,5,1,8,57.12,140.0,95.49,87.82,93.16,94.51
2025-08-10,Ward 54,6,1,8,60.51,140.0,94.51,93.46,91.77,82.99
2025-08-11,Ward 54,0,0,8,61.12,140.0,82.99,91.0,90.08,68.57
2025-08-12,Ward 54,1,0,8,47.23,140.0,68.57,82.02,86.86,65.2
2025-08-13,Ward 54,2,0,8,48.11,140.0,65.2,72.25,82.11,70.9
2025-08-14,Ward 54,3,0,8,56.45,140.0,70.9,68.22,81.15,80.77
2025-08-15,Ward 54,4,0,8,63.26,140.0,80.77,72.29,79.78,92.33
2025-08-16,Ward 54,5,1,8,64.86,140.0,92.33,81.33,79.32,97.38
2025-08-17,Ward 54,6,1,8,69.77,140.0,97.38,90.16,79.73,94.81
2025-08-18,Ward 54,0,0,8,64.03,140.0,94.81,94.84,81.42,82.39
2025-08-19,Ward 54,1,0,8,56.16,140.0,82.39,91.53,83.4,75.64
2025-08-20,Ward 54,2,0,8,56.65,140.0,75.64,84.28,84.89,68.95
2025-08-21,Ward 54,3,0,8,50.7,140.0,68.95,75.66,84.61,66.33
2025-08-22,Ward 54,4,0,8,57.69,140.0,66.33,70.31,82.55,79.71
2025-08-23,Ward 54,5,1,8,54.69,140.0,79.71,71.66,80.74,93.97
2025-08-24,Ward 54,6,1,8,62.83,140.0,93.97,80.0,80.26,82.63
2025-08-25,Ward 54,0,0,8,65.47,140.0,82.63,85.44,78.52,75.88
2025-08-26,Ward 54,1,0,8,55.19,140.0,75.88,84.16,77.59,69.3
2025-08-27,Ward 54,2,0,8,59.89,140.0,69.3,75.94,76.68,69.3
2025-08-28,Ward 54,3,0,8,48.18,140.0,69.3,71.49,76.73,74.71
2025-08-29,Ward 54,4,0,8,54.26,140.0,74.71,71.1,77.93,91.6
2025-08-30,Ward 54,5,1,8,64.52,140.0,91.6,78.54,79.63,80.37
2025-08-31,Ward 54,6,1,8,61.1,140.0,80.37,82.23,77.68,96.66
